date,nav
2022-02-28,18.5000
2022-03-31,18.9400
2022-04-29,17.8600
2022-05-31,17.6000
2022-06-30,16.4100
2022-07-29,18.2500
2022-08-31,17.5200
2022-09-30,16.0400
2022-10-28,17.0500
2022-11-30,17.8200
2022-12-30,16.2900
2023-01-31,17.4100
2023-02-28,17.4000
2023-03-31,18.2500
2023-04-28,17.7300
2023-05-31,19.2900
2023-06-30,19.9500
2023-07-31,20.2300
2023-08-31,20.5200
2023-09-29,19.8200
2023-10-30,19.2300
2023-11-30,21.1300
2023-12-29,21.8500
2024-01-31,22.9200
2024-02-29,24.6900
2024-03-29,25.4000
2024-04-30,24.1700
2024-05-31,25.3400
2024-06-28,27.9600
2024-07-31,26.4800
2024-08-30,26.2600
2024-09-30,26.7800
2024-10-30,28.3800
2024-11-29,29.8900
2024-12-31,30.9300
2025-01-31,31.6200
2025-02-28,30.1700
2025-03-31,26.4500
2025-04-30,26.2700
2025-05-30,29.2400
2025-06-30,31.4400
2025-07-31,33.1300
2025-08-29,32.3100
2025-09-30,35.1500
2025-10-30,38.3200
2025-11-28,36.5500
2025-12-31,35.9200
2026-01-30,36.0200
2026-02-27,35.4300
2026-03-31,33.8800
2026-04-30,40.4200
2026-05-29,49.3000
2026-06-15,49.9200
